kind,record_id,repo_id,status,usable,labeled_focal_method,labeled_focal_signature,top1_pred_name,top1_pred_signature,top1_score,top1_identifier_correct,top3_identifier_correct,top1_signature_correct,top3_signature_correct,top1_primary_correct,top3_primary_correct,ground_truth_rank_identifier,failure_mode,mapping_output_path,n_records,n_signature_records,top1_identifier_accuracy,top3_identifier_accuracy,top1_signature_accuracy,top3_signature_accuracy,top1_primary_accuracy,top3_primary_accuracy
record,c2t_2ffd63808fd82d2ff4f1,42949039,error,True,deleteExpectedPartitionValues,"@RequestMapping(value = EXPECTED_PARTITION_VALUES_URI_PREFIX, method = RequestMethod.DELETE, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_EXPECTED_PARTITION_VALUES_DELETE) public ExpectedPartitionValuesInformation deleteExpectedPartitionValues(@RequestBody ExpectedPartitionValuesDeleteRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_0190aa40a409ff3bbed0,42949039,error,True,getExpectedPartitionValue,"@RequestMapping( value = EXPECTED_PARTITION_VALUES_URI_PREFIX + ""/partitionKeyGroups/{partitionKeyGroupName}/expectedPartitionValues/{expectedPartitionValue}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_EXPECTED_PARTITION_VALUES_GET) public ExpectedPartitionValueInformation getExpectedPartitionValue(@PathVariable(""partitionKeyGroupName"") String partitionKeyGroupName,
        @PathVariable(""expectedPartitionValue"") String expectedPartitionValue, @RequestParam(value = ""offset"", required = false) Integer offset)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_1728830f38c62e7177dc,42949039,error,True,getExpectedPartitionValues,"@RequestMapping(value = EXPECTED_PARTITION_VALUES_URI_PREFIX + ""/partitionKeyGroups/{partitionKeyGroupName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_EXPECTED_PARTITION_VALUES_GET) public ExpectedPartitionValuesInformation getExpectedPartitionValues(@PathVariable(""partitionKeyGroupName"") String partitionKeyGroupName,
        @RequestParam(value = ""startExpectedPartitionValue"", required = false) String startExpectedPartitionValue,
        @RequestParam(value = ""endExpectedPartitionValue"", required = false) String endExpectedPartitionValue)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_60f0bb75937e9977c84d,42949039,error,True,runSystemJob,"@RequestMapping(value = ""/systemJobs"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SYSTEM_JOBS_POST) public SystemJobRunResponse runSystemJob(@RequestBody SystemJobRunRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_aae8d67caf0b0f2cb605,42949039,error,True,runSystemJob,"@RequestMapping(value = ""/systemJobs"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SYSTEM_JOBS_POST) public SystemJobRunResponse runSystemJob(@RequestBody SystemJobRunRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_b53a7d3b8abce5ad97fa,42949039,error,True,runSystemJob,"@RequestMapping(value = ""/systemJobs"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_SYSTEM_JOBS_POST) public SystemJobRunResponse runSystemJob(@RequestBody SystemJobRunRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_19bc50db3c89782faad4,42949039,error,True,createBusinessObjectDefinitionSubjectMatterExpert,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_URI_PREFIX, method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_POST) public BusinessObjectDefinitionSubjectMatterExpert createBusinessObjectDefinitionSubjectMatterExpert(
        @RequestBody BusinessObjectDefinitionSubjectMatterExpertCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_9718297eeb27c5929ebc,42949039,error,True,deleteBusinessObjectDefinitionSubjectMatterExpert,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"" + ""/userIds/{userId}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_DELETE) public BusinessObjectDefinitionSubjectMatterExpert deleteBusinessObjectDefinitionSubjectMatterExpert(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName, @PathVariable(""userId"") String userId)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_5118f61c1c7c7a9398ec,42949039,error,True,getBusinessObjectDefinitionSubjectMatterExpertsByBusinessObjectDefinition,"@RequestMapping(value = BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_URI_PREFIX + ""/namespaces/{namespace}"" + ""/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITION_SUBJECT_MATTER_EXPERTS_BY_BUSINESS_OBJECT_DEFINITION_GET) public BusinessObjectDefinitionSubjectMatterExpertKeys getBusinessObjectDefinitionSubjectMatterExpertsByBusinessObjectDefinition(
        @PathVariable(""namespace"") String namespace, @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_8f07e842a3e9656f7c96,42949039,error,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_bdad15dd15b280909b60,42949039,error,True,createRelationalTableRegistration,"@RequestMapping(value = ""/relationalTableRegistrations"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_RELATIONAL_TABLE_REGISTRATIONS_POST) public BusinessObjectData createRelationalTableRegistration(@RequestBody RelationalTableRegistrationCreateRequest relationalTableRegistrationCreateRequest,
        @RequestParam(value = ""appendToExistingBusinessObjectDefinition"", required = false, defaultValue = ""false"")
            Boolean appendToExistingBusinessObjectDefinition)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_08fc1059f3ecb89e75dc,42949039,error,True,createRelationalTableRegistration,"@RequestMapping(value = ""/relationalTableRegistrations"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_RELATIONAL_TABLE_REGISTRATIONS_POST) public BusinessObjectData createRelationalTableRegistration(@RequestBody RelationalTableRegistrationCreateRequest relationalTableRegistrationCreateRequest,
        @RequestParam(value = ""appendToExistingBusinessObjectDefinition"", required = false, defaultValue = ""false"")
            Boolean appendToExistingBusinessObjectDefinition)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_a9018b953622e6d86b8c,42949039,error,True,createBusinessObjectDefinition,"@RequestMapping(value = ""/businessObjectDefinitions"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_POST) public BusinessObjectDefinition createBusinessObjectDefinition(@RequestBody BusinessObjectDefinitionCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_75cc1ba60860568de785,42949039,error,True,deleteBusinessObjectDefinition,"@RequestMapping(value = ""/businessObjectDefinitions/namespaces/{namespace}/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_DELETE) public BusinessObjectDefinition deleteBusinessObjectDefinition(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_7358e42bdb8b31432e7e,42949039,error,True,getBusinessObjectDefinition,"@RequestMapping(value = ""/businessObjectDefinitions/namespaces/{namespace}/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_GET) public BusinessObjectDefinition getBusinessObjectDefinition(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @RequestParam(value = ""includeBusinessObjectDefinitionUpdateHistory"", required = false) Boolean includeBusinessObjectDefinitionUpdateHistory)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_d5f158bf365dd1929f00,42949039,error,True,getBusinessObjectDefinition,"@RequestMapping(value = ""/businessObjectDefinitions/namespaces/{namespace}/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_GET) public BusinessObjectDefinition getBusinessObjectDefinition(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @RequestParam(value = ""includeBusinessObjectDefinitionUpdateHistory"", required = false) Boolean includeBusinessObjectDefinitionUpdateHistory)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_a60c5db824b76a81c83c,42949039,error,True,getBusinessObjectDefinitions,"@RequestMapping(value = ""/businessObjectDefinitions"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_ALL_GET) public BusinessObjectDefinitionKeys getBusinessObjectDefinitions()",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_e87c9da3fd7e060efb39,42949039,error,True,getBusinessObjectDefinitions,"@RequestMapping(value = ""/businessObjectDefinitions"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_ALL_GET) public BusinessObjectDefinitionKeys getBusinessObjectDefinitions()",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_4cef2c8fb0c395a1c30d,42949039,error,True,searchBusinessObjectDefinitions,"@RequestMapping(value = ""/businessObjectDefinitions/search"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_SEARCH_POST) public BusinessObjectDefinitionSearchResponse searchBusinessObjectDefinitions(
        @RequestParam(value = ""fields"", required = false, defaultValue = """") Set<String> fields, @RequestBody BusinessObjectDefinitionSearchRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_475e06dcf3c541e8bcf4,42949039,error,True,updateBusinessObjectDefinition,"@RequestMapping(value = ""/businessObjectDefinitions/namespaces/{namespace}/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.PUT, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_PUT) public BusinessObjectDefinition updateBusinessObjectDefinition(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName, @RequestBody BusinessObjectDefinitionUpdateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_e269857519d89b10006d,42949039,error,True,doFilter,"@Override @SuppressFBWarnings(value = ""BC_UNCONFIRMED_CAST"", justification = ""The ServletRequest is cast to an HttpServletRequest which is always the case since all requests use the HTTP protocol."") public void doFilter(ServletRequest servletRequest, ServletResponse servletResponse, FilterChain filterChain)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_09f5678cc49a9cc01922,42949039,error,True,updateBusinessObjectDefinitionDescriptiveInformation,"@RequestMapping( value = ""/businessObjectDefinitionDescriptiveInformation/namespaces/{namespace}/businessObjectDefinitionNames/{businessObjectDefinitionName}"", method = RequestMethod.PUT, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_BUSINESS_OBJECT_DEFINITIONS_DESCRIPTIVE_INFO_PUT) public BusinessObjectDefinition updateBusinessObjectDefinitionDescriptiveInformation(@PathVariable(""namespace"") String namespace,
        @PathVariable(""businessObjectDefinitionName"") String businessObjectDefinitionName,
        @RequestBody BusinessObjectDefinitionDescriptiveInformationUpdateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_ed260867dd3b4c33191a,42949039,error,True,updateNotificationRegistrationStatus,"@Secured(SecurityFunctions.FN_NOTIFICATION_REGISTRATION_STATUS_PUT) @RequestMapping(value = ""/notificationRegistrationStatus/namespaces/{namespace}/notificationNames/{notificationName}"", method = RequestMethod.PUT, consumes = {""application/xml"", ""application/json""}) public NotificationRegistrationStatusUpdateResponse updateNotificationRegistrationStatus(@PathVariable(""namespace"") String namespace,
        @PathVariable(""notificationName"") String notificationName,
        @RequestBody NotificationRegistrationStatusUpdateRequest notificationRegistrationStatusUpdateRequest)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_cd9981a7fe43ce9f60c1,42949039,error,True,createFileType,"@RequestMapping(value = ""/fileTypes"", method = RequestMethod.POST, consumes = {""application/xml"", ""application/json""}) @Secured(SecurityFunctions.FN_FILE_TYPES_POST) public FileType createFileType(@RequestBody FileTypeCreateRequest request)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_b3cd2afba6228b41605d,42949039,error,True,deleteFileType,"@RequestMapping(value = ""/fileTypes/{fileTypeCode}"", method = RequestMethod.DELETE) @Secured(SecurityFunctions.FN_FILE_TYPES_DELETE) public FileType deleteFileType(@PathVariable(""fileTypeCode"") String fileTypeCode)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_dc85d07afc0250d7a8ca,42949039,error,True,getFileType,"@RequestMapping(value = ""/fileTypes/{fileTypeCode}"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_FILE_TYPES_GET) public FileType getFileType(@PathVariable(""fileTypeCode"") String fileTypeCode)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_911521d964b95a92058a,42949039,error,True,getFileTypes,"@RequestMapping(value = ""/fileTypes"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_FILE_TYPES_ALL_GET) public FileTypeKeys getFileTypes()",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_5f227a8a7d7a231ee32f,42949039,error,True,getBuildInfo,"@ApiOperation(value = ""Gets the build information"") @RequestMapping(value = ""/buildInfo"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_BUILD_INFO_GET) public BuildInformation getBuildInfo()",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_93b81da019898570c5fc,42949039,error,True,getTimeoutValidation,"@ApiOperation(value = ""Validates infrastructure timeouts"", hidden = true) @RequestMapping(value = ""/timeoutValidation"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_TIMEOUT_VALIDATION_GET) public TimeoutValidationResponse getTimeoutValidation(@RequestParam(value = ""waitForSeconds"") Integer waitForSeconds)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_d83dfcba2a73ecc745e5,42949039,error,True,getTimeoutValidation,"@ApiOperation(value = ""Validates infrastructure timeouts"", hidden = true) @RequestMapping(value = ""/timeoutValidation"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_TIMEOUT_VALIDATION_GET) public TimeoutValidationResponse getTimeoutValidation(@RequestParam(value = ""waitForSeconds"") Integer waitForSeconds)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
record,c2t_60cc55146faeebcc2ce8,42949039,error,True,getTimeoutValidation,"@ApiOperation(value = ""Validates infrastructure timeouts"", hidden = true) @RequestMapping(value = ""/timeoutValidation"", method = RequestMethod.GET) @Secured(SecurityFunctions.FN_TIMEOUT_VALIDATION_GET) public TimeoutValidationResponse getTimeoutValidation(@RequestParam(value = ""waitForSeconds"") Integer waitForSeconds)",,,,False,False,,,False,False,,processing_error,,,,,,,,,
